,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
3,False,/gnxQpCncPcL8BgjabLQMrBh4Lmj.jpg,"[18, 10749, 53]",216015,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",142.649,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,2015-02-11,Fifty Shades of Grey,False,5.9,10809
4,False,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",150.802,/9ZedQHPQVveaIYmDSTazhT3y273.jpg,2018-01-17,Fifty Shades Freed,False,6.7,7270
5,False,/7GmQKKAB3q3xkpxt1VFt2DrfviW.jpg,"[53, 80]",934287,da,Klienten,Renowned psychologist Susanne (Signe Egholm Olsen) is caught in a living nightmare when her new client (Anton Hjejle) turns out to be a wanted serial killer.,143.567,/oUhZzMpHAMgdRgLbsvBIqhY7fKe.jpg,2022-06-20,The Last Client,False,7.7,84
6,False,/qEXDEtIbGXz4iIcau2O2QLUsAq6.jpg,"[27, 9648, 53]",899579,en,There's Something Wrong with the Children,"Margaret and Ben take a weekend trip with longtime friends Ellie and Thomas and their two young children. Eventually, Ben begins to suspect something supernatural is occurring when the kids behave strangely after disappearing into the woods overnight.",141.22,/e49Sr3Lxfk2psYhv1SzQjs7MeGo.jpg,2023-01-17,There's Something Wrong with the Children,False,6.1,89
7,False,/iXRxlRsBr0mGr9Wx3OPbVdbUJzl.jpg,"[53, 27]",360784,en,Hidden,A family takes refuge in a fallout shelter to avoid a dangerous outbreak.,113.731,/oiNc4aTeaUMVNkxL0UWnezmKJgM.jpg,2015-09-15,Hidden,False,6.9,771
8,False,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",136.236,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,2018-09-28,Venom,False,6.8,14248
9,False,/tSxbUnrnWlR5dQvUgqMI7sACmFD.jpg,[14],779782,en,The School for Good and Evil,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,140.892,/6oZeEu1GDILdwezmZ5e2xWISf1C.jpg,2022-10-19,The School for Good and Evil,False,7.2,910
10,False,/b1L7qevxiVpkVFq4dmdQPGFPWH0.jpg,[27],836225,en,The Exorcism of God,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",134.114,/9X9wKbF0ED1AQpgIkvq0MG4Y4wi.jpg,2022-03-11,The Exorcism of God,False,7.2,806
11,False,/6cpRpfD3isvluFwXDGSiDVyibPJ.jpg,"[10749, 18]",829560,pl,Kolejne 365 dni,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,163.343,/6FsGeIp7heHm5eh4tIxTzHIRxmt.jpg,2022-08-19,The Next 365 Days,False,6.5,699
12,False,/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg,"[28, 12, 80, 53]",385128,en,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,140.148,/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg,2021-05-19,F9,False,7.2,6120
13,False,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,"[27, 53]",756999,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",135.033,/lr11mCT85T1JanlgjMuhs9nMht4.jpg,2022-06-22,The Black Phone,False,7.8,3670
14,False,/qAatLCuRhvLyNJbH5IGmxLyU3tx.jpg,"[16, 14, 12]",876792,ja,劇場版 転生したらスライムだった件 紅蓮の絆編,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",140.519,/pc75KETPdVnqHWCum3mFnmM0nSn.jpg,2022-11-25,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,False,6.9,86
15,False,/63CDysgJZb38ZXdw2yF1UuDJgDN.jpg,[53],979924,en,On the Line,A provocative and edgy radio host must play a dangerous game of cat and mouse with a mysterious caller who's kidnapped his family and is threatening to blow up the whole station.,145.62,/AewaMdP1TisotuHQxPNUZVaKbyJ.jpg,2022-10-31,On the Line,False,6.2,283
16,False,/ml8YBTJq7UkALfI022FWscCQuQW.jpg,"[14, 35, 10751]",642885,en,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",143.012,/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,2022-09-27,Hocus Pocus 2,False,7.4,1349
17,False,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,"[28, 14, 878]",399566,en,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",136.413,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,2021-03-24,Godzilla vs. Kong,False,7.7,8636
18,False,/1Wlwnhn5sXUIwlxpJgWszT622PS.jpg,"[10751, 12, 35, 14]",585245,en,Clifford the Big Red Dog,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",127.903,/oifhfVhUcuDjE61V5bS5dfShQrm.jpg,2021-11-10,Clifford the Big Red Dog,False,7.3,1530
19,False,/xj7BZ6CuXXFvvn3tN1JdRAzuWag.jpg,"[18, 53, 80]",948050,fr,Le Roi des Ombres,"After the death of their father, two half-brothers find themselves on opposite sides of an escalating conflict with tragic consequences.",209.402,/ooyH5mGWvN3ZJOSqTBntlQ8Iail.jpg,2023-03-17,In His Shadow,False,6.5,35
0,False,/15BnuDQ8pYRmLqPZKAk5vIhUu9J.jpg,"[37, 53]",843380,en,Dead for a Dollar,"In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.",118.141,/1AnXfjxFqMsQmUPSvt9YxUJhfFw.jpg,2022-09-30,Dead for a Dollar,False,5.8,63
1,False,/86uhKWx1PyKfUXyu0bCyxCgcs2L.jpg,"[53, 18]",878183,en,The Independent,"It's the final weeks of the most consequential presidential election in history. America is poised to elect either its first female president or its first viable independent candidate. Reporting history as it's made, an idealistic young journalist teams up with her idol, legendary journalist Nick Booker, to uncover a conspiracy that places the fate of the election, and the country, in their hands.",120.022,/jhlc1nsD8nnnGymEFaZ0twMH6M6.jpg,2022-11-02,The Independent,False,7.3,76
2,False,/21ldFAokKVjwzi1SHXoPb5gc7md.jpg,"[27, 9648, 53]",760104,en,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives. Hilarity ensues.",131.586,/woTQx9Q4b8aO13jR9dsj8C9JESy.jpg,2022-03-17,X,False,6.8,1790
3,False,/c7VbRPlev1bRfKvTxr98erw5T7B.jpg,"[16, 35, 10751]",585,en,"Monsters, Inc.","James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",132.532,/pBVtOAeNp5ZvOh3AtCVQUc0i9pa.jpg,2001-11-01,"Monsters, Inc.",False,7.8,16559
4,False,/tUBN1paMQ1tmVA5Sjy1ZjPWVsiF.jpg,"[16, 12, 35, 10751, 14]",676701,es,Tadeo Jones 3: La Tabla Esmeralda,"Tad accidentally unleashes an ancient spell, endangering the lives of his friends Mummy, Jeff, and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure to end the Curse of the Mummy.",150.327,/jvIVl8zdNSOAJImw1elQEzxStMN.jpg,2022-08-24,"Tad, the Lost Explorer and the Emerald Tablet",False,7.7,222
5,False,/aIkG2V4UXrfkxMdJZmq30xO0QQr.jpg,"[878, 10751, 28, 12]",791155,en,Secret Headquarters,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.",143.405,/1vWUX8n6sZ1P0BFpfzwtMgIPdfj.jpg,2022-08-12,Secret Headquarters,False,6.8,243
6,False,/cDA5NGs3o8mdgxqlqEGrDi56z2B.jpg,"[16, 18, 9648, 14]",802699,ja,とつくにの少女,"Once upon a time, in a far, faraway place, there were two lands. The world was divided into an inner land and an outer land. People feared the outer land, inhabited by eerie beings, the carriers of curse. One day, on the border to the inner land inhabited by humans, one such being finds a girl on heaps of abandoned dead bodies. The girl says her name is Shiva and shows affection to the ""being"" who found her, calling him ""Teacher.""  This is a story of two people—one human, one inhuman—who linger in the hazy twilight that separates night from day.",133.921,/ricQ4S6IJKcyFTPvnTFEK9Khy7a.jpg,2022-03-10,The Girl from the Other Side,False,6.8,10
7,False,/9lIK95xch2fGQEVnBw7BwQMjP8z.jpg,"[18, 12, 878, 10751]",864101,ru,Мира,"Near future. Lera Arabova is a 15-year-old girl who lives with her family in Vladivostok. Lera's father has been working at the orbiting space station ""Mira"" for many years and has long lost contact with his daughter, turning only into a voice on the phone. After a meteor shower hits the city, Lera has only one chance to save her loved ones and the city from a new disaster. Her father helps her in this - through satellite surveillance systems and the telephone, he uses every opportunity to send a message to his daughter, watching from above from the station her every step.",99.533,/mv2DFhsaLeNgFzNe2G5CJhzbrkt.jpg,2022-12-22,Mira,False,6.6,11
8,False,/wnin5qtlF08uA6qdomCnZDmFtle.jpg,"[28, 80, 53]",829799,en,Paradise City,Renegade bounty hunter Ryan Swan must carve his way through the Hawaiian crime world to wreak vengeance on the kingpin who murdered his father.,149.674,/cpv6n4IK26IbSlSXH1v3JkCAjEV.jpg,2022-11-11,Paradise City,False,5.9,79
9,False,/vcrgU0KaNj5mKUCIQSUdiQwTE9y.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",149.333,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-10-06,Harry Potter and the Deathly Hallows: Part 1,False,7.8,17158
10,False,/vV77ou6Iu9batkK3QycQysRVYWo.jpg,"[10770, 10751, 35, 10402]",1032412,en,Snow Day,"A pair of siblings make the most of a school snow day, while trying to avoid their nemesis, the Snowplowman.",110.38,/dnwf2DyI41EkWvJnOLfWV6DFRNW.jpg,2022-12-16,Snow Day,False,6.8,14
11,False,/oqwqnaaoSpQMqAQyoEiF8W2F7Id.jpg,"[10751, 35, 16, 12]",1018403,en,Tom and Jerry Snowman's Land,"It’s time to chase that holiday spirit with Tom and Jerry! With magic in the air, Jerry and his nephew, Tuffy, make a snow mouse that miraculously comes to life! To keep their new friend, Larry the snow mouse from melting, Tuffy and Jerry must race him to the fabled Snowman’s Village. In hot pursuit, Tom and devious Dr. Doublevay have their own plans for Larry’s magic.",129.704,/memqWrs4zmLgMBfzTfebrOXbytG.jpg,2022-09-06,Tom and Jerry Snowman's Land,False,6.8,29
12,False,/2ZpwPckspTSY9sVEkjEyatgBWT7.jpg,"[53, 18, 27]",848058,es,Cerdita,A bullied overweight teenager sees a glimpse of hope when her tormentors are brutally abducted by a mesmerizing stranger.,143.737,/pIFeu5gF7ofAxI9NqrWbJAjjKn6.jpg,2022-10-07,Piggy,False,6.6,295
13,False,/7jjwdoIVPJp7gcDo9uE1sVZi2Rs.jpg,"[18, 10749]",296096,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",130.895,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,2016-06-01,Me Before You,False,7.9,10962
14,False,/c5EmNhLQsTTKAyUHULnKYQjlloz.jpg,"[27, 9648]",41446,en,Scream 4,"Sidney returns home to Woodsboro on the last stop of her book tour, which brings about the return of Ghost Face and puts her family, friends, and the whole town in danger.",116.017,/iENnwz4Xa0DDnarnWIFvMdgOJAi.jpg,2011-04-11,Scream 4,False,6.4,3011
15,False,/707thQazLJiYLBhCrZlRoV05NNL.jpg,[28],948276,fr,Balle perdue 2,"Having cleared his name, genius mechanic Lino has only one goal in mind: getting revenge on the corrupt cops who killed his brother and his mentor.",136.965,/uAeZI1JJbLPq7Bu5dziH7emHeu7.jpg,2022-11-10,Lost Bullet 2,False,6.5,254
16,False,/jzWT0zd8U77fqWg5WgUfYaMzSFz.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",125.82,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,False,6.2,3314
17,False,/8QpzqK3nPGxpqpKqhe6QasTGBWQ.jpg,[878],406759,en,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,138.193,/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022-02-03,Moonfall,False,6.4,2307
18,False,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,"[12, 16, 35, 10751, 14]",11688,en,The Emperor's New Groove,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",135.425,/xU635vn1lMD9DWDloeuKmuhxxnQ.jpg,2000-12-15,The Emperor's New Groove,False,7.5,5854
19,False,/zxWAv1A34kdYslBi4ekMDtgIGUt.jpg,"[28, 12, 14]",566525,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,139.119,/1BIoJGKbXjdFDAqUEiA2VHqkK1Z.jpg,2021-09-01,Shang-Chi and the Legend of the Ten Rings,False,7.6,7861
0,False,/ik9SVGcYxKg6y2a9cW0e0WchImW.jpg,"[28, 12, 14]",639933,en,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",140.137,/zhLKlUaF1SEpO58ppHIAyENkwgw.jpg,2022-04-07,The Northman,False,7.1,3240
1,False,/f8sYAxcM3zRwe4P8cnjKFidq3Jh.jpg,"[35, 80]",337404,en,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",123.446,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021-05-26,Cruella,False,8.1,8041
2,False,/a7sAqMKv5tkAdMzFfIhPqIBmQ9g.jpg,"[878, 28, 12]",102899,en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",119.867,/cj2gWN7TdH1iUG6pUQyqv9N2AXc.jpg,2015-07-14,Ant-Man,False,7.1,18129
3,False,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,"[28, 14, 12]",460465,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",132.97,/6Wdl9N6dL0Hi0T1qJLWSz6gMLbd.jpg,2021-04-07,Mortal Kombat,False,7.1,5176
4,False,/ronGDEf0rKt5vVUupwfWonh2x0D.jpg,[53],1082206,tl,Balik Taya,"Pip meets Jessy in Thailand. When she becomes missing, he looks for her. He then meets Kate, a woman from a gambling site owned by Nina. And he is one step closer to finding Jessy.",144.86,/trLpLXpgPbmnVYFXEMN8wt3vErv.jpg,2023-03-31,Balik Taya,False,0.0,0
5,False,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,"[10751, 16, 14, 10402, 35, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",126.861,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,2017-10-27,Coco,False,8.2,16997
6,False,/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,"[878, 28, 12]",524434,en,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",130.767,/lFByFSLV5WDJEv3KabbdAF959F2.jpg,2021-11-03,Eternals,False,7.0,6970
7,False,/lw4Semx1gAQHT7DHIYw8wm9M5fE.jpg,"[16, 28, 35]",347201,ja,BORUTO -NARUTO THE MOVIE-,"The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",131.367,/1k6iwC4KaPvTBt1JuaqXy3noZRY.jpg,2015-08-07,Boruto: Naruto the Movie,False,7.7,1226
8,False,/sqVxhRkPwOo6jogWZjE99V1HRE1.jpg,"[16, 35, 10751]",1037858,en,The Soccer Football Movie,"When mysterious green slime monsters start popping out of soccer balls, all-star athletes Zlatan Ibrahimović and Megan Rapinoe must team up with their four biggest fans to stop evil scientist ""Weird Al"" Yankovic from stealing their talent.",142.2,/frckGNuVJQTwkORQadwfXqhA3c6.jpg,2022-11-09,The Soccer Football Movie,False,6.1,82
9,False,/A3m5GJu5kzAKK2wkGlzErlCCElT.jpg,"[16, 12, 28, 14]",900667,ja,ONE PIECE FILM RED,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",119.902,/xtn8fnJrmaNA4zd4VYARO51syxd.jpg,2022-08-06,One Piece Film Red,False,7.5,414
10,False,/eG0oOQVsniPAuecPzDD1B1gnYWy.jpg,"[16, 35, 12, 10751]",774825,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,137.355,/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,2022-01-28,The Ice Age Adventures of Buck Wild,False,6.7,1472
11,False,/vkjsoMF86dJIv6Sgtd4CcuR8kzh.jpg,"[16, 14]",843241,ja,劇場版 七つの大罪 光に呪われし者たち,"With the help of the ""Dragon Sin of Wrath"" Meliodas and the worst rebels in history, the Seven Deadly Sins, the ""Holy War"", in which four races, including Humans, Goddesses, Fairies and Giants fought against the Demons, is finally over. At the cost of the ""Lion Sin of Pride"" Escanor's life, the Demon King was defeated and the world regained peace. After that, each of the Sins take their own path.",134.855,/k0ThmZQl5nHe4JefC2bXjqtgYp0.jpg,2021-07-02,The Seven Deadly Sins: Cursed by Light,False,7.8,431
12,False,/2UEKQtkx35hGCkgfA5lPVu7GaAm.jpg,"[16, 878, 12]",782054,ja,映画ドラえもん のび太の宇宙小戦争 2021,"One day during summer vacation, a palm-sized alien named Papi appears from a small rocket that Nobita picks up. He is the president of Pirika, a small planet in outer space, and has come to Earth to escape the rebels. Doraemon and his friends are puzzled by Papi’s small size, but as they play together using the secret tool “Small Light”, they gradually become friends. However, a whale-shaped space battleship comes to earth and attacks Doraemon, Nobita and the others in order to capture Papi. Feeling responsible for getting everyone involved, Papi tries to stand up to the rebels. Doraemon and his friends leave for the planet Pirika to protect their dear friend and his home.",120.394,/48gKZioIDeUOI0afbYv3kh9u9RQ.jpg,2022-03-04,Doraemon: Nobita's Little Star Wars 2021,False,5.7,55
13,False,/35nt3MwBzW6RYFjoqOU8POQRSib.jpg,"[28, 53, 27]",799379,ko,늑대사냥,"While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",129.277,/dniWicB6fa7NvpGbguxWlNPMc5f.jpg,2022-09-21,Project Wolf Hunting,False,6.5,105
14,False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"[16, 35, 12, 10751]",459151,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,115.601,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,The Boss Baby: Family Business,False,7.5,2175
15,False,/2ze42e0l0bPYEcJXInUukvNfZKk.jpg,"[16, 10751, 14]",10144,en,The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,135.447,/plcZXvI310FkbwIptvd6rqk63LP.jpg,1989-11-17,The Little Mermaid,False,7.3,6898
16,False,/l8ubUlfzlB5R2j9cJ3CN7tj0gmd.jpg,"[28, 10749, 16]",317442,ja,THE LAST -NARUTO THE MOVIE-,"Two years after the events of the Fourth Great Ninja War, the moon that Hagoromo Otsutsuki created long ago to seal away the Gedo Statue begins to descend towards the world, threatening to become a meteor that would destroy everything on impact. Amidst this crisis, a direct descendant of Kaguya Otsutsuki named Toneri Otsutsuki attempts to kidnap Hinata Hyuga but ends up abducting her younger sister Hanabi. Naruto and his allies now mount a rescue mission before finding themselves embroiled in a final battle to decide the fate of everything.",119.132,/bAQ8O5Uw6FedtlCbJTutenzPVKd.jpg,2014-12-06,The Last: Naruto the Movie,False,7.8,1552
17,False,/kiH3KPWi7BaRMvdAigcwrUFViHl.jpg,"[28, 53, 80]",818397,en,Memory,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",129.281,/4Q1n3TwieoULnuaztu9aFjqHDTI.jpg,2022-04-28,Memory,False,7.0,1139
18,False,/9fNVu5TG0V6RVFpv8nzCIisAtBg.jpg,"[35, 10749]",676841,es,Infelices para Siempre,"María José and Alfredo are about to celebrate their 20th anniversary and their children give them a trip to the hotel where they celebrated their honeymoon, but a spell will make them repeat the same day.",113.146,/qiAM7Y8xF8wJDDsjeSuLgzyFGmd.jpg,2023-01-26,Infelices para Siempre,False,6.5,2
19,False,/j9ijjTr4CU1koghXjxoEbCl8Yba.jpg,"[35, 18]",44281,ar,عصفور السطح,"Twelve-year-old Noura dangles uncertainly in that difficult netherworld between childhood and adulthood. His growing libido has gotten him banned from the women's baths, where his mother took him when he was younger, but he's not yet old enough to participate in grown-up discussions with the men of his Tunisian village. Noura's only real friend is a troublemaker named Salih -- the village political outcast.",79.237,/uI7hb9flZetd0KZoN2BGHLq4uvZ.jpg,1990-09-14,Halfaouine: Boy of the Terraces,False,6.8,31
0,False,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,"[27, 53]",259693,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,101.891,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,2016-06-08,The Conjuring 2,False,7.3,7433
1,False,/3ysJfgS96U4SfI2owoEhB81tD6x.jpg,"[18, 14, 10749, 35]",74887,cn,玉蒲團II玉女心經,"Sai Moon-Kin is a rich man who idolizes Lawrence Ng's character in the original Sex and Zen, and works hard to please as many women as he possibly can. When marrying off his retarded son, he finds his son's new wife pretty hot, so he takes her for his own, not knowing that she is the evil Mirage Woman, who knows ""sucking"" magic that's pretty nasty. Tsui's daughter, who dresses like a man and wears chastity belt for the main part of the film, and the righteous Iron Man try to stop Mirage Woman before it's too late, which means that she'll have free rein to ""suck"" anyone she wishes.",147.858,/p1Omevox7vCu8KohiqIEhFgfJcT.jpg,1996-05-09,Sex and Zen II,False,5.9,21
2,False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",133.089,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,False,7.6,7132
3,False,/6YwkGolwdOMNpbTOmLjoehlVWs5.jpg,"[28, 12, 878]",99861,en,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",129.653,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,2015-04-22,Avengers: Age of Ultron,False,7.3,21073
